brand,model,car_name,price,year,hand_num,horse_power,4x4,fuel_type,engine_volume,valid_test,magnesium_wheels,distance_control,economical,adaptive_cruise_control,cruise_control,brand_normalized,brand_group
Volkswagen,Golf,Volkswagen Golf,68000.0,2016,3,150.0,0,diesel,1.4,0,1,1,1,0,0,volkswagen,Other
Renault,Megane Estate/ Grand Tour,Renault Megane Estate/ Grand Tour,58800.0,2020,1,116.0,0,diesel,1.5,1,0,1,0,0,0,renault,Budget
Mazda,CX-5,Mazda CX-5,4000.0,2013,2,155.0,0,petrol,2.0,1,1,0,1,0,0,mazda,Other
Chevrolet,Spark,Chevrolet Spark,3000.0,2018,2,98.0,0,electric,1.4,1,0,1,0,0,0,chevrolet,Budget
Mitsubishi,Eclipse Cross,Mitsubishi Eclipse Cross,82900.0,2018,2,163.0,0,petrol,1.5,0,1,1,0,1,1,mitsubishi,Other
Hyundai,Tucson,Hyundai Tucson,66900.0,2016,2,132.0,0,petrol,1.6,1,1,0,0,0,0,hyundai,Budget
Citroen,C4 Picasso,Citroen C4 Picasso,19900.0,2015,2,165.0,0,petrol,1.6,1,1,0,1,0,0,citroen,Other
Mitsubishi,L200,Mitsubishi L200 Hunter 2X4,34000.0,2010,3,136.0,0,diesel,2.5,0,1,0,1,0,0,mitsubishi,Other
Nissan,Qashqai,Nissan Qashqai,32500.0,2013,3,140.0,0,petrol,2.0,1,0,0,0,0,0,nissan,Budget
Hyundai,Santa Fe,Hyundai Santa Fe,28000.0,2008,3,189.0,1,petrol,2.7,1,1,0,0,0,0,hyundai,Budget
Mazda,3,Mazda 3,10500.0,2008,3,105.0,0,petrol,1.6,1,0,0,0,0,0,mazda,Other
Skoda,Superb,Skoda Superb (until 2019),81000.0,2017,2,180.0,0,petrol,1.8,0,1,1,0,0,0,skoda,Budget
Alfa Romeo,Mito,Alfa Romeo Mito / MITO,75000.0,2019,2,170.0,0,petrol,1.4,0,1,0,1,0,0,alfa romeo,Other
Peugeot,3008,Peugeot 3008,92200.0,2020,2,130.0,0,petrol,1.2,0,1,1,0,0,0,peugeot,Other
Volvo,S90,Volvo S90,130000.0,2018,2,320.0,1,petrol,2.0,0,0,1,0,1,1,volvo,Other
Skoda,Octavia,Skoda Octavia,1500.0,2012,3,105.0,0,petrol,1.2,1,0,0,0,0,0,skoda,Budget
Ford,Focus,Ford Focus,12000.0,2012,2,125.0,0,petrol,1.6,1,0,0,0,0,0,ford,Other
Kia,Niro Hybrid,Kia Niro Hybrid,83100.0,2018,2,141.0,0,hybrid,1.6,0,0,1,0,1,1,kia,Budget
Alfa Romeo,Giulia,Alfa Romeo Giulia,160000.0,2020,1,280.0,0,petrol,2.0,0,0,1,0,1,1,alfa romeo,Other
Subaru,Forester,Subaru Forester,27000.0,2007,3,158.0,1,petrol,2.0,1,0,0,0,0,0,subaru,Other
Renault,Megane Grand Coupe,Renault Megane Grand Coupe,80000.0,2020,2,116.0,0,diesel,1.5,0,0,1,0,1,1,renault,Budget
Renault,Clio,Renault Clio 4th generation (2013-2019),35000.0,2017,4,118.0,0,petrol,1.2,0,1,1,0,0,0,renault,Budget
BMW,X3,BMW X3,159700.0,2019,4,184.0,1,petrol,2.0,0,1,1,0,0,0,bmw,Luxury
Dacia,Duster,Dacia Duster,47200.0,2017,3,109.0,1,diesel,1.5,1,0,0,1,0,0,dacia,Budget
Tesla,Model 3,Tesla Model 3,232000.0,2023,1,498.0,1,electric,,0,0,1,0,1,1,tesla,Luxury
Audi,A6,Audi A6,70000.0,2013,2,310.0,1,petrol,3.0,1,1,0,0,0,0,audi,Luxury
Toyota,Corolla Hybrid,Toyota Corolla Hybrid,100000.0,2021,1,98.0,0,hybrid,1.8,0,0,0,1,1,1,toyota,Budget
Peugeot,5008,Peugeot 5008,78900.0,2020,1,130.0,0,diesel,1.5,0,1,1,1,0,0,peugeot,Other
Mercedes,A-Class,Mercedes A-Class,230000.0,2021,2,160.0,0,hybrid,1.3,1,1,0,0,0,0,mercedes,Luxury
Kia,Picanto,Kia Picanto,62000.0,2019,1,84.0,0,petrol,1.2,0,1,1,0,0,0,kia,Budget
Audi,Q3,Audi Q3,155000.0,2020,1,150.0,0,petrol,1.5,1,1,1,0,0,0,audi,Luxury
Mitsubishi,ASX,Mitsubishi ASX,64900.0,2018,1,150.0,0,petrol,2.0,1,1,1,0,0,0,mitsubishi,Other
Renault,Megane Grand Coupe,Renault Megane Grand Coupe,58800.0,2020,1,116.0,0,diesel,1.5,0,1,1,1,0,0,renault,Budget
Hyundai,i10,Hyundai i10,8500.0,2010,2,69.0,0,petrol,1.1,1,0,0,1,0,0,hyundai,Budget
Hyundai,Tucson,Hyundai Tucson,58000.0,2016,2,155.0,0,petrol,2.0,1,1,0,0,0,0,hyundai,Budget
Cadillac,XT5,Cadillac XT5,195000.0,2021,1,,0,petrol,2.0,1,1,0,0,1,1,cadillac,Luxury
Hyundai,Sonata Hybrid,Hyundai Sonata Hybrid,73990.0,2017,0,154.0,0,hybrid,2.0,0,0,1,0,0,0,hyundai,Budget
Mitsubishi,Atrage,Mitsubishi Atrage,26000.0,2016,2,80.0,0,petrol,1.2,1,1,0,0,0,0,mitsubishi,Other
Toyota,Corolla Hybrid,Toyota Corolla Hybrid,82000.0,2019,2,98.0,0,petrol,1.8,0,1,1,0,1,1,toyota,Budget
Suzuki,Jimny,Suzuki Jimny,66000.0,2015,2,85.0,1,petrol,1.3,1,0,0,0,0,0,suzuki,Budget
Hyundai,Ioniq,Hyundai Ioniq,105900.0,2020,1,141.0,0,hybrid,1.6,1,1,1,0,0,0,hyundai,Budget
Dacia,Duster,The new Dacia Duster,62000.0,2019,2,109.0,0,diesel,1.5,1,0,1,1,0,0,dacia,Budget
Chevrolet,Trax,Chevrolet Trax,29900.0,2014,1,140.0,0,electric,1.4,0,1,1,1,0,0,chevrolet,Budget
BMW,X1,BMW X1,117000.0,2017,2,192.0,0,petrol,2.0,0,1,1,0,0,0,bmw,Luxury
Volvo,V40,Volvo V40,85000.0,2019,1,152.0,0,petrol,1.5,1,1,0,0,0,0,volvo,Other
Nissan,Qashqai,Nissan Qashqai,86000.0,2020,1,115.0,0,diesel,1.5,0,1,1,0,0,0,nissan,Budget
SAIC,EHS PHEV,If. G. / MG EHS PHEV,137700.0,2022,1,258.0,0,hybrid,1.5,0,1,0,0,1,1,saic,Other
Ford,Explorer,Ford Explorer,93000.0,2015,2,290.0,1,petrol,3.5,0,1,0,0,1,1,ford,Other
Nissan,Qashqai,Nissan Qashqai,115000.0,2020,1,160.0,0,petrol,1.3,0,1,1,0,0,0,nissan,Budget
Seat,Ibiza,seat Ibiza,65000.0,2019,2,115.0,0,petrol,1.0,1,0,0,0,0,0,seat,Budget
Jeep,Jeep Cherokee,Jeep / Jeep Cherokee,154625.0,2020,1,272.0,0,petrol,2.0,1,0,0,0,1,1,jeep,Other
Seat,Ibiza,seat Ibiza,14500.0,2012,3,85.0,0,petrol,1.4,0,1,0,0,0,0,seat,Budget
Skoda,Kodiaq,Skoda Kodiaq,120700.0,2018,1,180.0,1,petrol,2.0,1,0,0,0,0,0,skoda,Budget
Hyundai,i30,Hyundai i30,17000.0,2008,4,143.0,0,petrol,2.0,1,1,0,0,0,0,hyundai,Budget
Skoda,Octavia,Skoda Octavia,16500.0,2010,2,160.0,0,petrol,1.8,1,0,0,0,0,0,skoda,Budget
Toyota,Land Cruiser,Toyota Land Cruiser long,127000.0,2008,2,173.0,1,diesel,3.0,1,1,0,0,0,0,toyota,Budget
Mazda,2,Mazda 2,68000.0,2019,2,116.0,0,petrol,1.5,0,1,1,0,0,0,mazda,Other
Skoda,Octavia,Skoda Octavia,82550.0,2019,2,150.0,0,petrol,1.5,1,0,0,0,0,0,skoda,Budget
Hyundai,Santa Fe,Hyundai Santa Fe,29000.0,2009,2,189.0,1,petrol,2.7,1,1,0,0,0,0,hyundai,Budget
Suzuki,Grand Vitra,Suzuki Grand Vitra,66800.0,2014,1,168.0,1,petrol,2.4,1,1,0,0,0,0,suzuki,Budget
Hyundai,Ioniq,Hyundai Ioniq,47000.0,2017,1,141.0,0,hybrid,1.6,0,0,1,0,0,0,hyundai,Budget
Toyota,Corolla,Toyota Corolla,22000.0,2010,3,124.0,0,petrol,1.6,1,0,0,0,0,0,toyota,Budget
Hyundai,i10,Hyundai i10,52000.0,2018,2,87.0,0,petrol,1.2,1,0,1,0,0,0,hyundai,Budget
Hyundai,i30,Hyundai i30,16000.0,2010,6,126.0,0,petrol,1.6,1,0,0,0,0,0,hyundai,Budget
Alfa Romeo,Giulietta,Alfa Romeo Giulietta,55000.0,2017,3,170.0,0,petrol,1.4,0,1,0,1,0,0,alfa romeo,Other
Mitsubishi,Outlander,Mitsubishi Outlander,65000.0,2015,1,150.0,0,petrol,2.0,1,1,0,0,0,0,mitsubishi,Other
Nissan,Qashqai,Nissan Qashqai,63000.0,2018,1,115.0,0,petrol,1.2,0,1,1,0,0,0,nissan,Budget
Skoda,Fabia,Skoda Fabia,14000.0,2011,4,86.0,0,petrol,1.4,1,0,0,0,0,0,skoda,Budget
Toyota,Hilux,Toyota Hilux 2X4,29000.0,2003,1,102.0,0,diesel,2.5,1,0,0,0,0,0,toyota,Budget
Chevrolet,Traverse,Chevrolet Traverse,13000.0,2015,4,281.0,1,electric,3.6,0,1,1,0,0,0,chevrolet,Budget
Audi,A4,Audi A4,5000.0,2016,3,150.0,0,petrol,1.4,0,1,1,0,0,0,audi,Luxury
Kia,CEED,Kia CEED / CEED,17000.0,2014,2,135.0,0,petrol,1.6,1,0,0,0,0,0,kia,Budget
Nissan,Note,Nissan Note / NOTE,15500.0,2009,3,110.0,0,petrol,1.6,1,0,0,0,0,0,nissan,Budget
Peugeot,308,Peugeot 308,22000.0,2016,2,130.0,0,petrol,1.2,0,1,1,0,0,0,peugeot,Other
Volkswagen,Jetta,Volkswagen Jetta,25225.0,2014,2,105.0,0,petrol,1.2,1,0,0,0,0,0,volkswagen,Other
Toyota,RAV4 Hybrid,Toyota RAV4 Hybrid,178000.0,2021,2,178.0,0,hybrid,2.5,0,0,1,0,1,1,toyota,Budget
Nissan,Qashqai,Nissan Qashqai,47000.0,2016,2,115.0,0,petrol,1.2,0,1,1,0,0,0,nissan,Budget
Toyota,Land Cruiser,Toyota Land Cruiser long,187000.0,2013,2,190.0,1,diesel,3.0,1,1,0,0,0,0,toyota,Budget
Mitsubishi,Pajero,Mitsubishi Pajero short,77000.0,2008,8,170.0,1,diesel,3.2,0,1,0,0,0,0,mitsubishi,Other
Chevrolet,Blazer,Chevrolet Blazer (2019 and later),160000.0,2022,1,308.0,1,electric,3.6,0,1,0,0,1,1,chevrolet,Budget
Hyundai,Sonata Hybrid,Hyundai Sonata Hybrid,144000.0,2021,1,192.0,0,hybrid,2.0,0,1,0,0,0,0,hyundai,Budget
Audi,Q5,Audi Q5,38000.0,2009,8,211.0,1,petrol,2.0,1,1,0,0,0,0,audi,Luxury
Nissan,X-Trail,Nissan X-Trail,92000.0,2017,1,130.0,0,diesel,1.6,0,1,1,0,0,0,nissan,Budget
SAIC,ZS,If. G. / MG ZS,88000.0,2021,1,143.0,0,electric,,0,1,1,0,0,0,saic,Other
Subaru,Forester,Subaru Forester,82000.0,2019,2,150.0,1,petrol,2.0,0,0,1,1,0,0,subaru,Other
Cadillac,SRX,Cadillac SRX,65000.0,2016,3,314.0,1,petrol,3.6,1,1,0,0,0,0,cadillac,Luxury
Kia,Niro Hybrid,Kia Niro Hybrid,84000.0,2019,2,141.0,0,hybrid,1.6,0,0,1,0,1,1,kia,Budget
Toyota,Prius,Toyota Prius,17800.0,2008,3,76.0,0,hybrid,1.5,0,1,0,0,0,0,toyota,Budget
Audi,Q5,Audi Q5,132900.0,2017,1,190.0,1,diesel,2.0,0,1,1,0,0,0,audi,Luxury
Kia,Sportage,Kia Sportage,50000.0,2015,2,133.0,0,petrol,1.6,0,1,0,0,0,0,kia,Budget
Renault,Megane Estate/ Grand Tour,Renault Megane Estate/ Grand Tour,52000.0,2020,2,116.0,0,diesel,1.5,1,0,1,0,0,0,renault,Budget
Hyundai,Ioniq,Hyundai Ioniq,79000.0,2019,2,141.0,0,hybrid,1.6,0,1,1,0,0,0,hyundai,Budget
Subaru,Forester,Subaru Forester,50000.0,2014,2,150.0,1,petrol,2.0,1,1,0,0,0,0,subaru,Other
Toyota,Corolla,Toyota Corolla,54000.0,2014,2,132.0,0,petrol,1.6,0,1,0,1,0,0,toyota,Budget
Peugeot,3008,Peugeot 3008,135000.0,2020,1,180.0,0,petrol,1.6,0,1,1,0,0,0,peugeot,Other
Chevrolet,Silverado 2500,Chevrolet Silverado 2500,195000.0,2022,1,445.0,1,diesel,6.6,1,0,0,0,0,0,chevrolet,Budget
Subaru,XV,Subaru XV,44000.0,2017,2,114.0,1,petrol,1.6,0,1,1,0,0,0,subaru,Other
Jeep,Grand Cherokee,Jeep / Jeep Grand Cherokee,125000.0,2016,2,282.0,1,petrol,3.6,1,1,0,0,0,0,jeep,Other
Kia,Picanto,Kia Picanto,57000.0,2018,1,84.0,0,petrol,1.2,0,1,1,0,0,0,kia,Budget
Suzuki,Splash,Suzuki Splash,18000.0,2012,4,95.0,0,petrol,1.2,1,0,0,0,0,0,suzuki,Budget
Chevrolet,Cruze,Chevrolet Cruze,10000.0,2011,4,124.0,0,electric,1.6,0,0,0,0,0,0,chevrolet,Budget
Hyundai,Tucson,Hyundai Tucson,93000.0,2018,1,155.0,0,petrol,2.0,0,1,1,0,0,0,hyundai,Budget
Nissan,Qashqai,Nissan Qashqai,84000.0,2018,1,115.0,0,petrol,1.2,0,1,1,0,0,0,nissan,Budget
Volkswagen,Golf,Volkswagen Golf,22000.0,2012,3,105.0,0,petrol,1.2,0,0,0,1,0,0,volkswagen,Other
Volkswagen,Transporter,Volkswagen commercial/passenger transporter,110000.0,2016,2,150.0,0,diesel,2.0,1,0,0,1,0,0,volkswagen,Other
Seat,Ibiza,seat Ibiza,2000.0,2012,2,85.0,0,petrol,1.4,0,0,0,0,0,0,seat,Budget
Mazda,5,Mazda 5,18000.0,2008,3,145.0,0,petrol,2.0,0,1,0,0,0,0,mazda,Other
Audi,Q5,Audi Q5,107000.0,2016,2,230.0,1,petrol,2.0,0,1,0,0,0,0,audi,Luxury
Renault,Kangoo,The new Renault Kangoo,50000.0,2019,2,91.0,0,diesel,1.5,0,0,1,1,0,0,renault,Budget
Skoda,Octavia,Skoda Octavia,65000.0,2018,2,180.0,0,petrol,1.8,1,0,0,0,0,0,skoda,Budget
BMW,3 Series,BMW 3 Series,208000.0,2020,1,184.0,0,hybrid,2.0,0,1,1,0,0,0,bmw,Luxury
Kia,Sportage,Kia Sportage,63000.0,2016,1,132.0,0,petrol,1.6,0,1,1,0,0,0,kia,Budget
Cadillac,XT5,Cadillac XT5,205000.0,2021,2,,0,petrol,2.0,0,0,1,0,1,1,cadillac,Luxury
Kia,Niro Hybrid,Kia Niro Hybrid,105000.0,2020,1,141.0,0,hybrid,1.6,0,1,1,0,0,0,kia,Budget
Jeep,Grand Cherokee,Jeep / Jeep Grand Cherokee,210000.0,2020,2,295.0,1,petrol,3.6,0,1,0,0,0,0,jeep,Other
Audi,Q5,Audi Q5,55000.0,2012,5,211.0,1,petrol,2.0,1,1,0,0,0,0,audi,Luxury
Hyundai,i30,Hyundai i30,29900.0,2013,2,135.0,0,petrol,1.6,1,1,0,0,0,0,hyundai,Budget
Mazda,3,Mazda 3,72000.0,2018,3,165.0,0,petrol,2.0,0,1,0,1,0,0,mazda,Other
Kia,Seltos,Kia Seltos,109000.0,2021,1,149.0,0,petrol,2.0,1,1,1,0,0,0,kia,Budget
Renault,Capture,Renault Capture,32900.0,2015,2,120.0,0,petrol,1.2,0,1,0,1,0,0,renault,Budget
Land Rover,Range Rover Evoque,Land Rover Range Rover Evoque,122000.0,2015,2,241.0,1,petrol,2.0,0,1,0,0,0,0,land rover,Luxury
Seat,Arona,Seat Arona,84900.0,2021,1,110.0,0,petrol,1.0,0,1,1,0,1,1,seat,Budget
Suzuki,SX4,Suzuki SX4,10000.0,2009,2,107.0,0,petrol,1.6,0,0,0,0,0,0,suzuki,Budget
Skoda,Kodiaq,Skoda Kodiaq,83400.0,2019,2,150.0,0,diesel,2.0,1,0,0,0,0,0,skoda,Budget
Hyundai,Sonata Hybrid,Hyundai Sonata Hybrid,78000.0,2016,2,154.0,0,hybrid,2.0,0,1,1,0,0,0,hyundai,Budget
Kia,Picanto,Kia Picanto,23000.0,2011,4,85.0,0,petrol,1.2,1,0,0,0,0,0,kia,Budget
Toyota,Corolla,Toyota Corolla,47000.0,2015,2,132.0,0,petrol,1.6,1,0,0,1,0,0,toyota,Budget
Renault,Fluence,Renault Fluence,3500.0,2010,4,110.0,0,petrol,1.6,0,0,0,0,0,0,renault,Budget
Mazda,CX-5,Mazda CX-5,117000.0,2020,1,165.0,0,petrol,2.0,0,1,1,0,0,0,mazda,Other
Kia,Sportage,Kia Sportage,77000.0,2017,3,155.0,0,petrol,2.0,0,1,1,0,0,0,kia,Budget
Hyundai,Getz,Hyundai Getz,11000.0,2008,4,97.0,0,petrol,1.4,1,0,0,0,0,0,hyundai,Budget
Jeep,Grand Cherokee,Jeep / Jeep Grand Cherokee,185000.0,2020,1,295.0,1,petrol,3.6,1,1,0,0,0,0,jeep,Other
Seat,Ibiza,seat Ibiza,49000.0,2018,1,95.0,0,petrol,1.0,0,0,1,1,0,0,seat,Budget
Renault,Clio,Renault Clio 4th generation (2013-2019),10000.0,2019,2,118.0,0,petrol,1.2,0,1,1,0,0,0,renault,Budget
MINI,Cooper,mini cooper,35000.0,2011,4,122.0,0,petrol,1.6,1,1,0,0,0,0,mini,Other
Fiat,Doblo,Fiat Doblo,38000.0,2018,2,105.0,0,diesel,1.6,0,0,1,1,0,0,fiat,Budget
Subaru,Forester,Subaru Forester,51000.0,2010,3,230.0,1,petrol,2.5,1,1,0,0,0,0,subaru,Other
Suzuki,SX4,Suzuki SX4,19000.0,2009,2,119.0,0,petrol,1.6,1,1,0,0,0,0,suzuki,Budget
Citroen,C4 Cactus,Citroen C4 Cactus,24000.0,2016,1,110.0,0,petrol,1.2,1,1,0,1,0,0,citroen,Other
Skoda,Octavia,Skoda Octavia,117900.0,2021,1,150.0,0,petrol,1.5,1,0,0,0,0,0,skoda,Budget
Kia,Sportage,Kia Sportage,79900.0,2019,1,136.0,0,diesel,1.6,0,1,1,0,0,0,kia,Budget
Citroen,Berlingo,Citroen Berlingo 3rd generation (2018 onwards),4100.0,2021,1,130.0,0,diesel,1.5,1,0,1,1,0,0,citroen,Other
Kia,Niro Hybrid,Kia Niro Hybrid,92000.0,2018,1,105.0,0,hybrid,1.6,0,1,0,0,1,1,kia,Budget
Opel,Astra,Opel Astra,37000.0,2017,1,136.0,0,diesel,1.6,0,0,0,1,0,0,opel,Other
Seat,Atka,Seat Atka,91000.0,2021,1,150.0,0,petrol,1.5,0,1,1,0,1,1,seat,Budget
Subaru,B9 Tribeca,Subaru B9 Tribeca,28000.0,2009,3,258.0,1,petrol,3.6,1,1,0,0,0,0,subaru,Other
BMW,3 Series,BMW 3 Series,15099.0,2016,4,136.0,0,petrol,1.5,1,1,0,1,0,0,bmw,Luxury
Skoda,Octavia,Skoda Octavia,89900.0,2020,1,150.0,0,petrol,1.5,1,0,0,0,0,0,skoda,Budget
Toyota,Corolla Hybrid,Toyota Corolla Hybrid,97000.0,2019,2,98.0,0,petrol,1.8,0,1,1,0,1,1,toyota,Budget
Nissan,Qashqai,Nissan Qashqai,88000.0,2019,2,159.0,0,petrol,1.3,0,1,1,0,0,0,nissan,Budget
Seat,Leon,Seat Leon,89800.0,2018,2,180.0,0,petrol,1.8,0,1,1,1,0,0,seat,Budget
Isuzu,4X4 D-MAX,Isuzu 4X4 D-MAX,169000.0,2021,2,163.0,1,diesel,1.9,0,1,1,0,1,1,isuzu,Other
Mazda,3,Mazda 3,42500.0,2014,3,120.0,0,petrol,1.5,1,0,0,0,0,0,mazda,Other
Audi,A4,Audi A4,108000.0,2018,1,190.0,0,petrol,2.0,0,1,0,1,1,1,audi,Luxury
Hyundai,i10,Hyundai i10,70500.0,2022,1,84.0,0,petrol,1.2,0,0,1,0,0,0,hyundai,Budget
Toyota,Yaris,Toyota Yaris,20600.0,2010,3,100.0,0,petrol,1.3,1,0,0,0,0,0,toyota,Budget
Nissan,X-Trail,Nissan X-Trail,115000.0,2019,2,130.0,0,diesel,1.6,0,1,1,0,0,0,nissan,Budget
Toyota,Corolla Hybrid,Toyota Corolla Hybrid,94500.0,2019,1,98.0,0,petrol,1.8,0,1,1,0,0,0,toyota,Budget
Toyota,Land Cruiser,Toyota Land Cruiser short,180000.0,2016,1,177.0,1,diesel,2.8,1,0,0,0,0,0,toyota,Budget
Hyundai,Palisade,Hyundai Palisade,229900.0,2021,1,291.0,0,petrol,3.8,0,1,0,0,1,1,hyundai,Budget
Jeep,Jeep Renegade,Jeep / Jeep Renegade,63000.0,2017,2,140.0,0,petrol,1.4,0,1,1,0,0,0,jeep,Other
Seat,Leon,Seat Leon,37000.0,2013,3,160.0,0,petrol,1.8,1,1,0,0,0,0,seat,Budget
Kia,Rio,Kia Rio,21900.0,2014,2,109.0,0,petrol,1.4,1,0,0,0,0,0,kia,Budget
Nissan,Juke,Nissan Juke / Juke,38000.0,2014,3,117.0,0,petrol,1.6,1,1,0,0,0,0,nissan,Budget
BMW,1 Series,BMW 1 Series,85000.0,2019,3,136.0,0,petrol,1.5,0,1,1,0,0,0,bmw,Luxury
Toyota,Land Cruiser,Toyota Land Cruiser long,146000.0,2010,2,173.0,1,diesel,3.0,1,1,0,0,0,0,toyota,Budget
Daihatsu,Trios,Daihatsu Trios,28000.0,2008,3,104.0,1,petrol,1.5,1,0,0,0,0,0,daihatsu,Other
Peugeot,3008,Peugeot 3008,100000.0,2019,3,180.0,0,petrol,1.6,0,0,1,0,1,1,peugeot,Other
Toyota,Corolla,Toyota Corolla,1500.0,2009,2,124.0,0,petrol,1.6,0,0,0,0,0,0,toyota,Budget
Mazda,626,Mazda 626,8000.0,2001,2,170.0,0,petrol,2.0,1,0,0,0,0,0,mazda,Other
Audi,Q5,Audi Q5,80000.0,2013,1,230.0,1,petrol,2.0,1,1,0,0,0,0,audi,Luxury
Skoda,Kodiaq,Skoda Kodiaq,135000.0,2019,1,190.0,1,petrol,2.0,0,1,1,0,1,1,skoda,Budget
Mitsubishi,Outlander,Mitsubishi Outlander,84996.0,2016,1,150.0,0,petrol,2.0,1,1,1,0,0,0,mitsubishi,Other
Toyota,C-HR,Toyota C-HR,112800.0,2020,1,98.0,0,hybrid,1.8,0,0,0,1,1,1,toyota,Budget
Citroen,E-C4,Citroen E-C4,6000.0,2022,1,136.0,0,electric,,0,0,1,1,1,1,citroen,Other
Cadillac,XT5,Cadillac XT5,119900.0,2018,2,310.0,0,petrol,3.6,1,1,1,0,0,0,cadillac,Luxury
Suzuki,SX4,Suzuki SX4,24900.0,2011,2,119.0,0,petrol,1.6,1,1,0,0,0,0,suzuki,Budget
Isuzu,4X4 D-MAX,Isuzu 4X4 D-MAX,179000.0,2021,1,163.0,1,diesel,1.9,0,1,1,0,1,1,isuzu,Other
Geely,Geely Geometry C,Geely - Geely Geometry C,144000.0,2023,2,204.0,0,electric,,0,1,0,1,1,1,geely,Other
Renault,Kedgar,Renault Kedgar,48000.0,2017,2,110.0,0,diesel,1.5,0,1,1,1,0,0,renault,Budget
Toyota,Aygo Cross,Toyota Aygo Cross (AYGO X),94900.0,2023,1,72.0,0,petrol,1.0,0,1,1,0,1,1,toyota,Budget
Alfa Romeo,Stelvio,Alfa Romeo Stelvio,132800.0,2018,2,200.0,1,petrol,2.0,0,1,1,0,0,0,alfa romeo,Other
Hyundai,Ioniq,Hyundai Ioniq,109000.0,2021,1,141.0,0,hybrid,1.6,1,1,0,0,0,0,hyundai,Budget
Geely,Geely Geometry C,Geely - Geely Geometry C,106900.0,2022,1,204.0,0,electric,,0,0,1,1,1,1,geely,Other
Kia,Sportage,Kia Sportage,84000.0,2017,2,155.0,0,petrol,2.0,1,0,0,0,0,0,kia,Budget
Mitsubishi,Grandis,Mitsubishi Grandis,25000.0,2008,2,165.0,0,petrol,2.4,1,1,0,0,0,0,mitsubishi,Other
Land Rover,Range Rover Evoque,Land Rover Range Rover Evoque,165000.0,2019,4,240.0,1,petrol,2.0,0,1,1,0,0,0,land rover,Luxury
Hyundai,Ioniq,Hyundai Ioniq,63000.0,2018,3,141.0,0,hybrid,1.6,0,1,0,0,1,1,hyundai,Budget
BMW,X5,BMW X5,227000.0,2018,1,313.0,1,hybrid,2.0,0,0,1,0,1,1,bmw,Luxury
Chevrolet,Blazer,Chevrolet Blazer (2019 and later),173700.0,2021,1,230.0,1,electric,2.0,0,0,1,0,1,1,chevrolet,Budget
Seat,Arona,Seat Arona,69000.0,2019,2,115.0,0,petrol,1.0,0,0,1,0,1,1,seat,Budget
Hyundai,i20,Hyundai i20,22000.0,2012,2,100.0,0,petrol,1.4,0,0,0,0,0,0,hyundai,Budget
Lexus,NX,Lexus NX,198000.0,2021,2,155.0,0,hybrid,2.5,0,0,1,0,1,1,lexus,Luxury
BMW,X1,BMW X1,178200.0,2022,1,136.0,0,petrol,1.5,0,1,1,0,0,0,bmw,Luxury
Volkswagen,Golf Plus,Volkswagen Golf Plus,9000.0,2007,3,102.0,0,petrol,1.6,1,0,0,0,0,0,volkswagen,Other
BMW,3 Series,BMW 3 Series,208375.0,2021,1,163.0,0,hybrid,2.0,0,1,0,0,0,0,bmw,Luxury
Volkswagen,Passat,Volkswagen Passat,29900.0,2012,3,160.0,0,petrol,1.8,1,1,0,0,0,0,volkswagen,Other
Renault,Megane Grand Coupe,Renault Megane Grand Coupe,54900.0,2018,2,110.0,0,diesel,1.5,0,1,0,1,0,0,renault,Budget
Nissan,Qashqai,Nissan Qashqai,59000.0,2016,2,130.0,0,diesel,1.6,0,1,1,0,0,0,nissan,Budget
Suzuki,Ignis,Suzuki Ignis,82000.0,2021,1,83.0,0,hybrid,1.2,0,1,1,0,0,0,suzuki,Budget
Audi,A3,Audi A3,130000.0,2019,1,204.0,0,hybrid,1.4,0,1,1,0,0,0,audi,Luxury
Volkswagen,Tiguan,Volkswagen Tiguan,168000.0,2022,2,150.0,0,petrol,1.5,0,0,0,0,1,1,volkswagen,Other
Land Rover,Discovery Sport,Land Rover Discovery Sport,130000.0,2018,1,250.0,1,petrol,2.0,0,0,1,0,1,1,land rover,Luxury
Chevrolet,Orlando,Chevrolet Orlando,15000.0,2015,1,140.0,0,electric,1.4,0,1,1,0,0,0,chevrolet,Budget
Hyundai,i30,Hyundai i30,32000.0,2013,2,135.0,0,petrol,1.6,1,1,0,0,0,0,hyundai,Budget
Tesla,Model 3,Tesla Model 3,179000.0,2022,1,283.0,0,electric,,0,1,0,1,0,0,tesla,Luxury
Volkswagen,Kravel,Volkswagen Kravel,3900.0,2019,1,102.0,0,diesel,2.0,1,0,1,0,0,0,volkswagen,Other
Mazda,CX-5,Mazda CX-5,45000.0,2013,2,155.0,0,petrol,2.0,0,1,0,1,0,0,mazda,Other
Mazda,CX-5,Mazda CX-5,122000.0,2020,1,165.0,0,petrol,2.0,0,1,1,1,0,0,mazda,Other
Nissan,Note,Nissan Note / NOTE,16000.0,2013,2,110.0,0,petrol,1.6,1,0,0,0,0,0,nissan,Budget
Toyota,C-HR,Toyota C-HR,90000.0,2017,1,98.0,0,hybrid,1.8,0,1,1,0,0,0,toyota,Budget
BMW,X3,BMW X3,59900.0,2014,1,184.0,1,petrol,2.0,0,1,0,0,0,0,bmw,Luxury
Toyota,Camry,Toyota Camry,90000.0,2018,2,178.0,0,hybrid,2.5,0,1,0,0,1,1,toyota,Budget
